,level_0,index,Unnamed: 0.1,Unnamed: 0,osmid,lat,long,CLARA_ID,BG_ID,population,CLARA_count,tt_min_ems,tt_second_ems,under_4_ems,under_10_ems,min_ems_id,min_ems_lat,min_ems_long,min_ems_name,second_ems_id,second_ems_lat,second_ems_long,second_ems_name,tt_min_fire,tt_second_fire,under_9_fire,under_14_fire,min_fire_id,min_fire_lat,min_fire_long,min_fire_name,second_fire_id,second_fire_lat,second_fire_long,second_fire_name,Community,tt_min_daycare,tt_second_daycare,under_15_daycare,min_daycare_id,min_daycare_lat,min_daycare_long,min_daycare_name,second_daycare_id,second_daycare_lat,second_daycare_long,second_daycare_name,tt_min_school,tt_second_school,under_15_school,min_school_id,min_school_lat,min_school_long,min_school_name,second_school_id,second_school_lat,second_school_long,second_school_name,tt_min_high_school,tt_second_high_school,under_15_high_school,min_high_school_id,min_high_school_lat,min_high_school_long,min_high_school_name,second_high_school_id,second_high_school_lat,second_high_school_long,second_high_school_name,tt_min_hospital,tt_second_hospital,under_30_hospital,min_hospital_id,min_hospital_lat,min_hospital_long,min_hospital_name,second_hospital_id,second_hospital_lat,second_hospital_long,second_hospital_name,tt_min_dialysis,tt_second_dialysis,under_30_dialysis,min_dialysis_id,min_dialysis_lat,min_dialysis_long,min_dialysis_name,second_dialysis_id,second_dialysis_lat,second_dialysis_long,second_dialysis_name,tt_min_trauma,tt_second_trauma,under_60_trauma,min_trauma_id,min_trauma_lat,min_trauma_long,min_trauma_name,second_trauma_id,second_trauma_lat,second_trauma_long,second_trauma_name,Shape_Area,tt_min_grocery,tt_second_grocery,under_15_grocery,min_grocery_id,min_grocery_lat,min_grocery_long,min_grocery_name,second_grocery_id,second_grocery_lat,second_grocery_long,second_grocery_name
15,13,13,13,13,123849358,30.358749,-90.045074,72386,{'221030412112'},27.0,1.0,141.7,381.8,1,3,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,141.7,265.9,4,7,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,29016,30.338703155787,-90.00453186,Saint Tammany Parish Fire District 4 Station 44,Mandeville,121.2,170.7,5,51412,30.36119,-90.04089,TINY TOES AND TOTS DAYCARE AND PRESCHOOL,51411,30.3669239,-90.0696574,TENDER YEARS CHILD DEVELOPMENT CENTER,158.09999999999997,239.79999999999995,5,42313,30.35598019,-90.05858763,WOODLAKE ELEMENTARY SCHOOL,16534,30.37697039,-90.03152865,MANDEVILLE MIDDLE SCHOOL,239.7,291.70000000000005,4,79733,30.34739933,-90.01817105,METHODIST HOME FOR CHILDREN OF GREATER NEW ORLEANS,105110,30.34636795,-90.01800493,STPPS VIRTUAL SCHOOL,231.00000000000003,463.0,5,2824,30.34735215,-90.0182325,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,742.0000000000002,790.0000000000001,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,463.0,925.2,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,126.29999999999998,144.1,5,611,30.362877,-90.0615195,Circle K,2472,30.365748,-90.064836,Saia's Super Meat Market
16,14,14,14,14,123849371,30.3595414,-90.0466169,71590,{'221030412112'},154.0,1.0,124.3,364.4,1,3,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,124.3,248.5,4,7,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,29016,30.338703155787,-90.00453186,Saint Tammany Parish Fire District 4 Station 44,Mandeville,103.3,152.79999999999998,5,51412,30.36119,-90.04089,TINY TOES AND TOTS DAYCARE AND PRESCHOOL,51411,30.3669239,-90.0696574,TENDER YEARS CHILD DEVELOPMENT CENTER,140.2,221.9,5,42313,30.35598019,-90.05858763,WOODLAKE ELEMENTARY SCHOOL,16534,30.37697039,-90.03152865,MANDEVILLE MIDDLE SCHOOL,221.8,273.8,4,79733,30.34739933,-90.01817105,METHODIST HOME FOR CHILDREN OF GREATER NEW ORLEANS,105110,30.34636795,-90.01800493,STPPS VIRTUAL SCHOOL,213.1,445.1,5,2824,30.34735215,-90.0182325,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,724.1000000000004,772.1000000000001,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,445.1,907.3,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,108.4,126.2,5,611,30.362877,-90.0615195,Circle K,2472,30.365748,-90.064836,Saia's Super Meat Market
17,15,15,15,15,123849381,30.3603525,-90.0481736,72500,{'221030412112'},6.0,1.0,115.7,355.80000000000007,1,4,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,115.7,257.50000000000006,4,7,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,29016,30.338703155787,-90.00453186,Saint Tammany Parish Fire District 4 Station 44,Mandeville,112.2,144.09999999999997,5,51412,30.36119,-90.04089,TINY TOES AND TOTS DAYCARE AND PRESCHOOL,51411,30.3669239,-90.0696574,TENDER YEARS CHILD DEVELOPMENT CENTER,131.5,191.2,5,42313,30.35598019,-90.05858763,WOODLAKE ELEMENTARY SCHOOL,32831,30.36543564,-90.07463679,MANDEVILLE JUNIOR HIGH SCHOOL,230.7,282.70000000000005,4,79733,30.34739933,-90.01817105,METHODIST HOME FOR CHILDREN OF GREATER NEW ORLEANS,105110,30.34636795,-90.01800493,STPPS VIRTUAL SCHOOL,222.00000000000003,436.4,5,2824,30.34735215,-90.0182325,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,715.4000000000003,763.4000000000001,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,436.4,898.6,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,99.7,117.5,5,611,30.362877,-90.0615195,Circle K,2472,30.365748,-90.064836,Saia's Super Meat Market
18,16,16,16,16,123849403,30.353717,-90.0350404,73273,{'221030412112'},6.0,1.0,207.90000000000003,448.0,1,3,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,207.90000000000003,243.50000000000003,3,7,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,29016,30.338703155787,-90.00453186,Saint Tammany Parish Fire District 4 Station 44,Mandeville,152.6,237.50000000000003,5,51412,30.36119,-90.04089,TINY TOES AND TOTS DAYCARE AND PRESCHOOL,51411,30.3669239,-90.0696574,TENDER YEARS CHILD DEVELOPMENT CENTER,217.9,224.90000000000003,5,79733,30.34739933,-90.01817105,METHODIST HOME FOR CHILDREN OF GREATER NEW ORLEANS,42313,30.35598019,-90.05858763,WOODLAKE ELEMENTARY SCHOOL,217.9,269.90000000000003,4,79733,30.34739933,-90.01817105,METHODIST HOME FOR CHILDREN OF GREATER NEW ORLEANS,105110,30.34636795,-90.01800493,STPPS VIRTUAL SCHOOL,209.2,529.8000000000001,5,2824,30.34735215,-90.0182325,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,808.8000000000001,856.8000000000001,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,529.8000000000001,992.0,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,193.1,210.90000000000003,5,611,30.362877,-90.0615195,Circle K,1786,30.365748,-90.064836,Mandeville Bake Shop
19,17,17,17,17,123850537,30.442083,-90.182182,83445,{'221030403053'},151.0,1.0,242.29999999999995,274.4,0,5,15211,30.44121304,-90.20853528,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 22,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,242.29999999999995,274.4,6,7,42815,30.441280969903705,-90.20851996,Saint Tammany Parish Fire District 2 Station 22,25834,30.43999162592268,-90.14526219,Saint Tammany Parish Fire District 2 Station 23,Mandeville,176.79999999999998,214.2,5,50755,30.436011,-90.166571,KIDZ KLUB HOUSE MADISONVILLE,51426,30.434291,-90.161132,LITTLE GIFTED MINDS LLC,208.6,336.3,5,70505,30.43440035,-90.16823858,MADISONVILLE ELEMENTARY SCHOOL,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,673.9,699.3999999999999,4,54561,30.50250546,-90.24488544,FLORIDA PARISHES JUVENILE DETENTION CNTR.,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,469.5999999999999,504.0999999999999,5,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,326.8,367.4999999999999,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,277,30.4573,-90.1351,FMCNA - PONTCHARTRAIN KIDNEY CTR,504.0999999999999,597.3000000000001,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,172.1,255.7,5,2227,30.454029,-90.175185,Quick Way,2417,30.46617,-90.1802295,Rouses Market
20,18,18,18,18,123850586,30.3988574,-90.098771,83179,{'221030403044'},7.0,1.0,283.8,450.0,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15273,30.44280414,-90.08870776,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 12,283.8,416.0,4,7,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,Mandeville,0.0,303.79999999999995,5,50816,30.3980474,-90.0988099,NEW COVENANT PRESBYTERIAN WEEKDAY SCHOOL,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,345.0999999999999,349.19999999999993,5,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,54552,30.38866271,-90.10174858,PONTCHARTRAIN ELEMENTARY SCHOOL,440.8,606.1000000000001,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,287.1,311.6,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,460.3,637.3,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,287.1,772.5000000000002,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,82.0,271.3999999999999,5,2422,30.396015,-90.100143,Rouses Market,2880,30.395691,-90.090486,Tienda La Latina La Mexican
21,19,19,19,19,123850868,30.479961,-90.089668,107695,{'221030405012'},3.0,1.0,73.0,81.4,4,5,15314,30.47941362,-90.08201688,SAINT TAMMANY PARISH FIRE DISTRICT 12,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,73.0,81.4,7,7,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,10904,30.47962188703816,-90.09802246,Covington Fire Department,Mandeville,63.40000000000002,67.30000000000001,5,50876,30.4780547,-90.08614,"APPLETREE ACADEMY, INC.",51427,30.4907437,-90.0912324,"KID'S KINGDOM OF COVINGTON, LLC",101.4,146.5,5,48305,30.49363173,-90.09816092,E. E. LYON ELEMENTARY SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,273.69999999999993,561.1,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,202.6,248.8,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,2857,30.44740542,-90.07312565,PAM SPECIALTY HOSPITAL OF COVINGTON,188.0,274.4000000000001,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6951,30.4827,-90.0422,FKC - ABITA,202.6,401.0,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,51.00000000000001,51.00000000000001,5,3139,30.47157,-90.0854595,Walmart Neighborhood Market,3041,30.47157,-90.0854595,Walmart Bakery
22,20,20,20,20,123850904,30.4789294,-90.0903775,107771,{'221030405012'},24.0,1.0,86.49999999999999,90.5,4,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15314,30.47941362,-90.08201688,SAINT TAMMANY PARISH FIRE DISTRICT 12,86.49999999999999,90.5,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,81.4,84.5,5,50876,30.4780547,-90.08614,"APPLETREE ACADEMY, INC.",51427,30.4907437,-90.0912324,"KID'S KINGDOM OF COVINGTON, LLC",118.6,142.5,5,48305,30.49363173,-90.09816092,E. E. LYON ELEMENTARY SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,276.8,579.1,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,198.6,266.8,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,2857,30.44740542,-90.07312565,PAM SPECIALTY HOSPITAL OF COVINGTON,205.2,292.40000000000003,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6951,30.4827,-90.0422,FKC - ABITA,198.6,419.0,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,66.2,69.00000000000001,5,871,30.475701,-90.093888,Cupcake Concept,3139,30.47157,-90.0854595,Walmart Neighborhood Market
23,21,21,21,21,123851063,30.4125744,-90.0816483,83170,{'221030412072'},2.0,1.0,166.4,260.7,1,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15273,30.44280414,-90.08870776,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 12,166.4,266.1,7,7,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,42951,30.44274000028296,-90.088843,Saint Tammany Parish Fire District 12 Northpark Station 121,Mandeville,,,0,50839,30.41171,-90.079171,"PRIMARY COLORS LEARNING CENTER OF MANDEVILLE, LLC",50853,30.39767,-90.084992,FUNDAMENTALS OF MANDEVILLE,,,0,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,54552,30.38866271,-90.10174858,PONTCHARTRAIN ELEMENTARY SCHOOL,,,0,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,0.0,,1,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,,0,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,277,30.4573,-90.1351,FMCNA - PONTCHARTRAIN KIDNEY CTR,,,0,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,,,0,2880,30.395691,-90.090486,Tienda La Latina La Mexican,2192,30.392415,-90.090045,Posh Cupcakery
24,22,22,22,22,123851106,30.408708,-90.140205,72254,{'221030403043'},6.0,2.0,268.5,337.20000000000005,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,117.1,268.5,4,7,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,227.70000000000005,228.60000000000005,5,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,50840,30.39737,-90.10189,"LIL' HERO'S LEARNING ACADEMY, LLC",190.1,269.0,5,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,364.7000000000001,693.5,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,413.7,438.2000000000001,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,155.00000000000003,452.0999999999999,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,413.7,588.6999999999998,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,61.0,118.5,5,2365,30.405897,-90.145953,Riverbend Market,3194,30.404061,-90.15822,Wilmar C-Store Llc
25,22,22,22,22,123851106,30.408708,-90.140205,91559,{'221030403043'},6.0,2.0,268.5,337.20000000000005,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,117.1,268.5,4,7,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,227.70000000000005,228.60000000000005,5,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,50840,30.39737,-90.10189,"LIL' HERO'S LEARNING ACADEMY, LLC",190.1,269.0,5,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,364.7000000000001,693.5,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,413.7,438.2000000000001,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,155.00000000000003,452.0999999999999,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,413.7,588.6999999999998,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,61.0,118.5,5,2365,30.405897,-90.145953,Riverbend Market,3194,30.404061,-90.15822,Wilmar C-Store Llc
26,23,23,23,23,123851114,30.4092357,-90.1402866,73566,{'221030403043'},8.0,1.0,274.5,343.20000000000005,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,123.1,274.5,4,7,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,233.9000000000001,234.8000000000001,5,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,50840,30.39737,-90.10189,"LIL' HERO'S LEARNING ACADEMY, LLC",196.3,275.20000000000005,5,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,370.9000000000001,699.7,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,419.9,444.4000000000001,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,161.2,458.29999999999984,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,419.9,594.8999999999999,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,67.2,124.70000000000002,5,2365,30.405897,-90.145953,Riverbend Market,3194,30.404061,-90.15822,Wilmar C-Store Llc
27,24,24,24,24,123851117,30.409516,-90.1402823,74206,{'221030403043'},4.0,1.0,277.7,346.40000000000003,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,126.3,277.7,4,7,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,237.10000000000005,238.00000000000009,5,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,50840,30.39737,-90.10189,"LIL' HERO'S LEARNING ACADEMY, LLC",199.5,278.40000000000003,5,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,374.1000000000001,702.9000000000001,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,423.1,447.6000000000001,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,164.39999999999998,461.49999999999983,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,423.1,598.0999999999998,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,70.39999999999999,127.9,5,2365,30.405897,-90.145953,Riverbend Market,3194,30.404061,-90.15822,Wilmar C-Store Llc
28,25,25,25,25,123851128,30.4096963,-90.1403389,73788,{'221030403043'},1.0,1.0,279.8,348.50000000000006,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,128.4,279.8,4,7,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,239.30000000000007,240.20000000000007,5,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,50840,30.39737,-90.10189,"LIL' HERO'S LEARNING ACADEMY, LLC",201.7,280.6,5,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,376.30000000000007,705.1,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,425.3,449.80000000000007,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,166.59999999999997,463.6999999999998,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,425.3,600.2999999999997,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,72.6,130.1,5,2365,30.405897,-90.145953,Riverbend Market,3194,30.404061,-90.15822,Wilmar C-Store Llc
29,26,26,26,26,123851144,30.4110395,-90.1405293,72024,{'221030403043'},2.0,1.0,295.3,364.4,0,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,144.29999999999998,295.3,4,7,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,255.70000000000005,256.6,5,50815,30.3980644,-90.105841,MY LITTLE SPROUT TOO,50840,30.39737,-90.10189,"LIL' HERO'S LEARNING ACADEMY, LLC",218.0999999999999,297.0,5,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,392.7000000000001,721.5,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,441.7,466.2000000000001,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2768,30.41232152,-90.08086299,COVINGTON - AMG PHYSICAL REHABILITATION HOSPITAL,182.99999999999991,480.0999999999997,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,441.7,616.6999999999997,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,88.99999999999999,146.49999999999994,5,2365,30.405897,-90.145953,Riverbend Market,3194,30.404061,-90.15822,Wilmar C-Store Llc
